Support,Pattern_Type,Execution_Time(s),Num_Patterns,Frequent_Itemset
0.1,A,0.5633808612823487,4338,"electoral, bush, general, democratic"
0.1,A,0.5633808612823487,4338,"electoral, bush, democratic, house"
0.1,A,0.5633808612823487,4338,"electoral, bush, primary, democratic"
0.1,A,0.5633808612823487,4338,"electoral, bush, republicans, democratic"
0.1,A,0.5633808612823487,4338,"senate, bush, electoral, democratic"
0.1,A,0.5633808612823487,4338,"general, bush, democratic, governor"
0.1,A,0.5633808612823487,4338,"general, bush, democratic, house"
0.1,A,0.5633808612823487,4338,"general, bush, kerry, democratic"
0.1,A,0.5633808612823487,4338,"labor, bush, general, democratic"
0.1,A,0.5633808612823487,4338,"general, bush, media, democratic"
0.1,A,0.5633808612823487,4338,"general, bush, needed, democratic"
0.1,A,0.5633808612823487,4338,"general, bush, november, democratic"
0.1,A,0.5633808612823487,4338,"poll, bush, general, democratic"
0.1,A,0.5633808612823487,4338,"general, bush, polls, democratic"
0.1,A,0.5633808612823487,4338,"general, bush, primary, democratic"
0.1,A,0.5633808612823487,4338,"general, bush, democratic, races"
0.1,A,0.5633808612823487,4338,"general, bush, republicans, democratic"
0.1,A,0.5633808612823487,4338,"senate, bush, general, democratic"
0.1,A,0.5633808612823487,4338,"split, bush, general, democratic"
0.1,A,0.5633808612823487,4338,"general, bush, ticket, democratic"
0.1,A,0.5633808612823487,4338,"general, bush, voted, democratic"
0.1,A,0.5633808612823487,4338,"general, bush, democratic, voter"
0.1,A,0.5633808612823487,4338,"general, bush, democratic, war"
0.1,A,0.5633808612823487,4338,"democratic, bush, house, governor"
0.1,A,0.5633808612823487,4338,"democratic, bush, media, governor"
0.1,A,0.5633808612823487,4338,"poll, bush, democratic, governor"
0.1,A,0.5633808612823487,4338,"democratic, bush, primary, governor"
0.1,A,0.5633808612823487,4338,"democratic, bush, races, governor"
0.1,A,0.5633808612823487,4338,"democratic, bush, republicans, governor"
0.1,A,0.5633808612823487,4338,"senate, bush, democratic, governor"
0.1,A,0.5633808612823487,4338,"governor, bush, democratic, war"
0.1,A,0.5633808612823487,4338,"democratic, bush, kerry, house"
0.1,A,0.5633808612823487,4338,"labor, bush, democratic, house"
0.1,A,0.5633808612823487,4338,"democratic, bush, media, house"
0.1,A,0.5633808612823487,4338,"democratic, bush, needed, house"
0.1,A,0.5633808612823487,4338,"democratic, bush, november, house"
0.1,A,0.5633808612823487,4338,"poll, bush, democratic, house"
0.1,A,0.5633808612823487,4338,"democratic, bush, polls, house"
0.1,A,0.5633808612823487,4338,"democratic, bush, primary, house"
0.1,A,0.5633808612823487,4338,"democratic, bush, house, races"
0.1,A,0.5633808612823487,4338,"democratic, bush, republicans, house"
0.1,A,0.5633808612823487,4338,"senate, bush, democratic, house"
0.1,A,0.5633808612823487,4338,"democratic, bush, ticket, house"
0.1,A,0.5633808612823487,4338,"democratic, bush, voted, house"
0.1,A,0.5633808612823487,4338,"democratic, bush, voter, house"
0.1,A,0.5633808612823487,4338,"democratic, bush, house, war"
0.1,A,0.5633808612823487,4338,"democratic, bush, media, kerry"
0.1,A,0.5633808612823487,4338,"november, bush, kerry, democratic"
0.1,A,0.5633808612823487,4338,"poll, bush, kerry, democratic"
0.1,A,0.5633808612823487,4338,"democratic, bush, polls, kerry"
0.1,A,0.5633808612823487,4338,"democratic, bush, primary, kerry"
0.1,A,0.5633808612823487,4338,"democratic, bush, republicans, kerry"
0.1,A,0.5633808612823487,4338,"senate, bush, kerry, democratic"
0.1,A,0.5633808612823487,4338,"democratic, bush, kerry, war"
0.1,A,0.5633808612823487,4338,"poll, bush, democratic, labor"
0.1,A,0.5633808612823487,4338,"labor, bush, primary, democratic"
0.1,A,0.5633808612823487,4338,"labor, bush, republicans, democratic"
0.1,A,0.5633808612823487,4338,"senate, bush, democratic, labor"
0.1,A,0.5633808612823487,4338,"labor, bush, democratic, war"
0.1,A,0.5633808612823487,4338,"democratic, bush, media, november"
0.1,A,0.5633808612823487,4338,"poll, bush, media, democratic"
0.1,A,0.5633808612823487,4338,"democratic, bush, media, polls"
0.1,A,0.5633808612823487,4338,"democratic, bush, media, primary"
0.1,A,0.5633808612823487,4338,"democratic, bush, media, races"
0.1,A,0.5633808612823487,4338,"democratic, bush, media, republicans"
0.1,A,0.5633808612823487,4338,"senate, bush, media, democratic"
0.1,A,0.5633808612823487,4338,"democratic, bush, media, voter"
0.1,A,0.5633808612823487,4338,"democratic, bush, media, war"
0.1,A,0.5633808612823487,4338,"democratic, bush, primary, needed"
0.1,A,0.5633808612823487,4338,"democratic, bush, republicans, needed"
0.1,A,0.5633808612823487,4338,"democratic, bush, needed, war"
0.1,A,0.5633808612823487,4338,"poll, bush, november, democratic"
0.1,A,0.5633808612823487,4338,"democratic, bush, polls, november"
0.1,A,0.5633808612823487,4338,"democratic, bush, primary, november"
0.1,A,0.5633808612823487,4338,"democratic, bush, republicans, november"
0.1,A,0.5633808612823487,4338,"senate, bush, november, democratic"
0.1,A,0.5633808612823487,4338,"democratic, bush, november, war"
0.1,A,0.5633808612823487,4338,"poll, bush, polls, democratic"
0.1,A,0.5633808612823487,4338,"poll, bush, primary, democratic"
0.1,A,0.5633808612823487,4338,"poll, bush, democratic, races"
0.1,A,0.5633808612823487,4338,"poll, bush, republicans, democratic"
0.1,A,0.5633808612823487,4338,"senate, bush, poll, democratic"
0.1,A,0.5633808612823487,4338,"poll, bush, voted, democratic"
0.1,A,0.5633808612823487,4338,"poll, bush, democratic, voter"
0.1,A,0.5633808612823487,4338,"poll, bush, democratic, war"
0.1,A,0.5633808612823487,4338,"democratic, bush, primary, polls"
0.1,A,0.5633808612823487,4338,"democratic, bush, republicans, polls"
0.1,A,0.5633808612823487,4338,"senate, bush, polls, democratic"
0.1,A,0.5633808612823487,4338,"democratic, bush, polls, voter"
0.1,A,0.5633808612823487,4338,"democratic, bush, polls, war"
0.1,A,0.5633808612823487,4338,"democratic, bush, primary, races"
0.1,A,0.5633808612823487,4338,"democratic, bush, republicans, primary"
0.1,A,0.5633808612823487,4338,"senate, bush, primary, democratic"
0.1,A,0.5633808612823487,4338,"democratic, bush, primary, ticket"
0.1,A,0.5633808612823487,4338,"democratic, bush, primary, voted"
0.1,A,0.5633808612823487,4338,"democratic, bush, primary, war"
0.1,A,0.5633808612823487,4338,"democratic, bush, republicans, races"
0.1,A,0.5633808612823487,4338,"senate, bush, democratic, races"
0.1,A,0.5633808612823487,4338,"democratic, bush, races, war"
0.1,A,0.5633808612823487,4338,"senate, bush, republicans, democratic"
0.1,A,0.5633808612823487,4338,"democratic, bush, republicans, ticket"
0.1,A,0.5633808612823487,4338,"democratic, bush, republicans, voted"
0.1,A,0.5633808612823487,4338,"democratic, bush, republicans, voter"
0.1,A,0.5633808612823487,4338,"democratic, bush, republicans, war"
0.1,A,0.5633808612823487,4338,"senate, bush, voted, democratic"
0.1,A,0.5633808612823487,4338,"senate, bush, democratic, war"
0.1,A,0.5633808612823487,4338,"split, bush, democratic, war"
0.1,A,0.5633808612823487,4338,"democratic, bush, voted, war"
0.1,A,0.5633808612823487,4338,"general, bush, democrats, economy"
0.1,A,0.5633808612823487,4338,"economy, bush, democrats, house"
0.1,A,0.5633808612823487,4338,"economy, bush, democrats, kerry"
0.1,A,0.5633808612823487,4338,"economy, bush, democrats, media"
0.1,A,0.5633808612823487,4338,"poll, bush, democrats, economy"
0.1,A,0.5633808612823487,4338,"economy, bush, democrats, polls"
0.1,A,0.5633808612823487,4338,"economy, bush, democrats, republicans"
0.1,A,0.5633808612823487,4338,"senate, bush, democrats, economy"
0.1,A,0.5633808612823487,4338,"economy, bush, democrats, war"
0.1,A,0.5633808612823487,4338,"general, bush, democrats, election"
0.1,A,0.5633808612823487,4338,"bush, democrats, house, election"
0.1,A,0.5633808612823487,4338,"bush, democrats, kerry, election"
0.1,A,0.5633808612823487,4338,"poll, bush, democrats, election"
0.1,A,0.5633808612823487,4338,"bush, democrats, republicans, election"
0.1,A,0.5633808612823487,4338,"bush, democrats, election, war"
0.1,A,0.5633808612823487,4338,"general, bush, democrats, electoral"
0.1,A,0.5633808612823487,4338,"electoral, bush, democrats, house"
0.1,A,0.5633808612823487,4338,"electoral, bush, democrats, republicans"
0.1,A,0.5633808612823487,4338,"senate, bush, democrats, electoral"
0.1,A,0.5633808612823487,4338,"general, bush, democrats, governor"
0.1,A,0.5633808612823487,4338,"general, bush, democrats, house"
0.1,A,0.5633808612823487,4338,"general, bush, democrats, kerry"
0.1,A,0.5633808612823487,4338,"general, bush, democrats, media"
0.1,A,0.5633808612823487,4338,"general, bush, democrats, needed"
0.1,A,0.5633808612823487,4338,"general, bush, democrats, november"
0.1,A,0.5633808612823487,4338,"poll, bush, democrats, general"
0.1,A,0.5633808612823487,4338,"general, bush, democrats, polls"
0.1,A,0.5633808612823487,4338,"general, bush, democrats, primary"
0.1,A,0.5633808612823487,4338,"general, bush, democrats, races"
0.1,A,0.5633808612823487,4338,"general, bush, democrats, republicans"
0.1,A,0.5633808612823487,4338,"senate, bush, democrats, general"
0.1,A,0.5633808612823487,4338,"general, bush, democrats, ticket"
0.1,A,0.5633808612823487,4338,"general, bush, democrats, voted"
0.1,A,0.5633808612823487,4338,"general, bush, democrats, voter"
0.1,A,0.5633808612823487,4338,"general, bush, democrats, war"
0.1,A,0.5633808612823487,4338,"bush, democrats, house, governor"
0.1,A,0.5633808612823487,4338,"bush, democrats, media, governor"
0.1,A,0.5633808612823487,4338,"poll, bush, democrats, governor"
0.1,A,0.5633808612823487,4338,"governor, bush, democrats, primary"
0.1,A,0.5633808612823487,4338,"bush, democrats, races, governor"
0.1,A,0.5633808612823487,4338,"bush, democrats, republicans, governor"
0.1,A,0.5633808612823487,4338,"senate, bush, democrats, governor"
0.1,A,0.5633808612823487,4338,"governor, bush, democrats, war"
0.1,A,0.5633808612823487,4338,"bush, democrats, kerry, house"
0.1,A,0.5633808612823487,4338,"labor, bush, democrats, house"
0.1,A,0.5633808612823487,4338,"bush, democrats, media, house"
0.1,A,0.5633808612823487,4338,"bush, democrats, needed, house"
0.1,A,0.5633808612823487,4338,"bush, democrats, november, house"
0.1,A,0.5633808612823487,4338,"poll, bush, democrats, house"
0.1,A,0.5633808612823487,4338,"bush, democrats, polls, house"
0.1,A,0.5633808612823487,4338,"bush, democrats, house, primary"
0.1,A,0.5633808612823487,4338,"bush, democrats, house, races"
0.1,A,0.5633808612823487,4338,"bush, democrats, house, republicans"
0.1,A,0.5633808612823487,4338,"senate, bush, democrats, house"
0.1,A,0.5633808612823487,4338,"bush, democrats, voted, house"
0.1,A,0.5633808612823487,4338,"bush, democrats, house, voter"
0.1,A,0.5633808612823487,4338,"bush, democrats, house, war"
0.1,A,0.5633808612823487,4338,"bush, democrats, media, kerry"
0.1,A,0.5633808612823487,4338,"november, bush, democrats, kerry"
0.1,A,0.5633808612823487,4338,"poll, bush, democrats, kerry"
0.1,A,0.5633808612823487,4338,"bush, democrats, polls, kerry"
0.1,A,0.5633808612823487,4338,"bush, democrats, kerry, primary"
0.1,A,0.5633808612823487,4338,"bush, democrats, kerry, republicans"
0.1,A,0.5633808612823487,4338,"senate, bush, democrats, kerry"
0.1,A,0.5633808612823487,4338,"bush, democrats, kerry, war"
0.1,A,0.5633808612823487,4338,"bush, democrats, media, needed"
0.1,A,0.5633808612823487,4338,"bush, democrats, media, november"
0.1,A,0.5633808612823487,4338,"poll, bush, democrats, media"
0.1,A,0.5633808612823487,4338,"media, bush, democrats, polls"
0.1,A,0.5633808612823487,4338,"bush, democrats, media, primary"
0.1,A,0.5633808612823487,4338,"bush, democrats, media, races"
0.1,A,0.5633808612823487,4338,"bush, democrats, media, republicans"
0.1,A,0.5633808612823487,4338,"senate, bush, democrats, media"
0.1,A,0.5633808612823487,4338,"bush, democrats, media, war"
0.1,A,0.5633808612823487,4338,"bush, democrats, needed, republicans"
0.1,A,0.5633808612823487,4338,"bush, democrats, needed, war"
0.1,A,0.5633808612823487,4338,"poll, bush, democrats, november"
0.1,A,0.5633808612823487,4338,"bush, democrats, polls, november"
0.1,A,0.5633808612823487,4338,"bush, democrats, november, primary"
0.1,A,0.5633808612823487,4338,"bush, democrats, november, races"
0.1,A,0.5633808612823487,4338,"bush, democrats, november, republicans"
0.1,A,0.5633808612823487,4338,"senate, bush, democrats, november"
0.1,A,0.5633808612823487,4338,"bush, democrats, november, war"
0.1,A,0.5633808612823487,4338,"poll, bush, democrats, polls"
0.1,A,0.5633808612823487,4338,"poll, bush, democrats, primary"
0.1,A,0.5633808612823487,4338,"poll, bush, democrats, races"
0.1,A,0.5633808612823487,4338,"poll, bush, democrats, republicans"
0.1,A,0.5633808612823487,4338,"senate, bush, democrats, poll"
0.1,A,0.5633808612823487,4338,"poll, bush, democrats, voted"
0.1,A,0.5633808612823487,4338,"poll, bush, democrats, voter"
0.1,A,0.5633808612823487,4338,"poll, bush, democrats, war"
0.1,A,0.5633808612823487,4338,"bush, democrats, polls, primary"
0.1,A,0.5633808612823487,4338,"bush, democrats, polls, republicans"
0.1,A,0.5633808612823487,4338,"senate, bush, democrats, polls"
0.1,A,0.5633808612823487,4338,"bush, democrats, polls, voter"
0.1,A,0.5633808612823487,4338,"bush, democrats, polls, war"
0.1,A,0.5633808612823487,4338,"bush, democrats, races, primary"
0.1,A,0.5633808612823487,4338,"bush, democrats, republicans, primary"
0.1,A,0.5633808612823487,4338,"senate, bush, democrats, primary"
0.1,A,0.5633808612823487,4338,"bush, democrats, primary, war"
0.1,A,0.5633808612823487,4338,"bush, democrats, republicans, races"
0.1,A,0.5633808612823487,4338,"senate, bush, democrats, races"
0.1,A,0.5633808612823487,4338,"bush, democrats, races, war"
0.1,A,0.5633808612823487,4338,"senate, bush, democrats, republicans"
0.1,A,0.5633808612823487,4338,"bush, democrats, ticket, republicans"
0.1,A,0.5633808612823487,4338,"bush, democrats, voted, republicans"
0.1,A,0.5633808612823487,4338,"bush, democrats, voter, republicans"
0.1,A,0.5633808612823487,4338,"bush, democrats, republicans, war"
0.1,A,0.5633808612823487,4338,"senate, bush, democrats, war"
0.1,A,0.5633808612823487,4338,"bush, democrats, voted, war"
0.1,A,0.5633808612823487,4338,"general, bush, house, economy"
0.1,A,0.5633808612823487,4338,"general, bush, kerry, economy"
0.1,A,0.5633808612823487,4338,"general, bush, media, economy"
0.1,A,0.5633808612823487,4338,"general, bush, november, economy"
0.1,A,0.5633808612823487,4338,"poll, bush, general, economy"
0.1,A,0.5633808612823487,4338,"general, bush, polls, economy"
0.1,A,0.5633808612823487,4338,"general, bush, republicans, economy"
0.1,A,0.5633808612823487,4338,"general, bush, economy, war"
0.1,A,0.5633808612823487,4338,"economy, bush, media, house"
0.1,A,0.5633808612823487,4338,"poll, bush, house, economy"
0.1,A,0.5633808612823487,4338,"economy, bush, republicans, house"
0.1,A,0.5633808612823487,4338,"senate, bush, house, economy"
0.1,A,0.5633808612823487,4338,"economy, bush, house, war"
0.1,A,0.5633808612823487,4338,"economy, bush, polls, kerry"
0.1,A,0.5633808612823487,4338,"economy, bush, republicans, kerry"
0.1,A,0.5633808612823487,4338,"economy, bush, kerry, war"
0.1,A,0.5633808612823487,4338,"economy, bush, media, republicans"
0.1,A,0.5633808612823487,4338,"economy, bush, media, war"
0.1,A,0.5633808612823487,4338,"poll, bush, polls, economy"
0.1,A,0.5633808612823487,4338,"poll, bush, republicans, economy"
0.1,A,0.5633808612823487,4338,"poll, bush, economy, war"
0.1,A,0.5633808612823487,4338,"economy, bush, polls, war"
0.1,A,0.5633808612823487,4338,"senate, bush, republicans, economy"
0.1,A,0.5633808612823487,4338,"economy, bush, republicans, war"
0.1,A,0.5633808612823487,4338,"general, bush, house, election"
0.1,A,0.5633808612823487,4338,"general, bush, kerry, election"
0.1,A,0.5633808612823487,4338,"general, bush, media, election"
0.1,A,0.5633808612823487,4338,"general, bush, november, election"
0.1,A,0.5633808612823487,4338,"poll, bush, general, election"
0.1,A,0.5633808612823487,4338,"general, bush, polls, election"
0.1,A,0.5633808612823487,4338,"general, bush, primary, election"
0.1,A,0.5633808612823487,4338,"general, bush, republicans, election"
0.1,A,0.5633808612823487,4338,"senate, bush, general, election"
0.1,A,0.5633808612823487,4338,"general, bush, election, war"
0.1,A,0.5633808612823487,4338,"bush, republicans, house, election"
0.1,A,0.5633808612823487,4338,"senate, bush, house, election"
0.1,A,0.5633808612823487,4338,"bush, house, election, war"
0.1,A,0.5633808612823487,4338,"bush, media, kerry, election"
0.1,A,0.5633808612823487,4338,"poll, bush, kerry, election"
0.1,A,0.5633808612823487,4338,"bush, polls, kerry, election"
0.1,A,0.5633808612823487,4338,"bush, republicans, kerry, election"
0.1,A,0.5633808612823487,4338,"bush, kerry, election, war"
0.1,A,0.5633808612823487,4338,"poll, bush, polls, election"
0.1,A,0.5633808612823487,4338,"poll, bush, republicans, election"
0.1,A,0.5633808612823487,4338,"poll, bush, election, war"
0.1,A,0.5633808612823487,4338,"bush, republicans, election, war"
0.1,A,0.5633808612823487,4338,"general, bush, electoral, house"
0.1,A,0.5633808612823487,4338,"general, bush, electoral, kerry"
0.1,A,0.5633808612823487,4338,"general, bush, media, electoral"
0.1,A,0.5633808612823487,4338,"poll, bush, electoral, general"
0.1,A,0.5633808612823487,4338,"general, bush, electoral, polls"
0.1,A,0.5633808612823487,4338,"general, bush, primary, electoral"
0.1,A,0.5633808612823487,4338,"general, bush, republicans, electoral"
0.1,A,0.5633808612823487,4338,"electoral, bush, republicans, house"
0.1,A,0.5633808612823487,4338,"senate, bush, electoral, house"
0.1,A,0.5633808612823487,4338,"senate, bush, republicans, electoral"
0.1,A,0.5633808612823487,4338,"general, bush, house, governor"
0.1,A,0.5633808612823487,4338,"general, bush, kerry, governor"
0.1,A,0.5633808612823487,4338,"general, bush, media, governor"
0.1,A,0.5633808612823487,4338,"poll, bush, general, governor"
0.1,A,0.5633808612823487,4338,"general, bush, polls, governor"
0.1,A,0.5633808612823487,4338,"general, bush, primary, governor"
0.1,A,0.5633808612823487,4338,"general, bush, republicans, governor"
0.1,A,0.5633808612823487,4338,"senate, bush, general, governor"
0.1,A,0.5633808612823487,4338,"governor, bush, general, war"
0.1,A,0.5633808612823487,4338,"general, bush, kerry, house"
0.1,A,0.5633808612823487,4338,"general, bush, media, house"
0.1,A,0.5633808612823487,4338,"general, bush, november, house"
0.1,A,0.5633808612823487,4338,"poll, bush, general, house"
0.1,A,0.5633808612823487,4338,"general, bush, polls, house"
0.1,A,0.5633808612823487,4338,"general, bush, primary, house"
0.1,A,0.5633808612823487,4338,"general, bush, house, races"
0.1,A,0.5633808612823487,4338,"general, bush, republicans, house"
0.1,A,0.5633808612823487,4338,"senate, bush, general, house"
0.1,A,0.5633808612823487,4338,"general, bush, voted, house"
0.1,A,0.5633808612823487,4338,"general, bush, house, war"
0.1,A,0.5633808612823487,4338,"general, bush, media, kerry"
0.1,A,0.5633808612823487,4338,"november, bush, general, kerry"
0.1,A,0.5633808612823487,4338,"poll, bush, general, kerry"
0.1,A,0.5633808612823487,4338,"general, bush, polls, kerry"
0.1,A,0.5633808612823487,4338,"general, bush, kerry, president"
0.1,A,0.5633808612823487,4338,"general, bush, primary, kerry"
0.1,A,0.5633808612823487,4338,"general, bush, kerry, races"
0.1,A,0.5633808612823487,4338,"general, bush, republicans, kerry"
0.1,A,0.5633808612823487,4338,"senate, bush, general, kerry"
0.1,A,0.5633808612823487,4338,"split, bush, general, kerry"
0.1,A,0.5633808612823487,4338,"general, bush, vote, kerry"
0.1,A,0.5633808612823487,4338,"general, bush, kerry, voter"
0.1,A,0.5633808612823487,4338,"general, bush, kerry, war"
0.1,A,0.5633808612823487,4338,"labor, bush, general, war"
0.1,A,0.5633808612823487,4338,"general, bush, media, november"
0.1,A,0.5633808612823487,4338,"poll, bush, media, general"
0.1,A,0.5633808612823487,4338,"general, bush, media, polls"
0.1,A,0.5633808612823487,4338,"general, bush, media, primary"
0.1,A,0.5633808612823487,4338,"general, bush, media, republicans"
0.1,A,0.5633808612823487,4338,"senate, bush, media, general"
0.1,A,0.5633808612823487,4338,"general, bush, media, voter"
0.1,A,0.5633808612823487,4338,"general, bush, media, war"
0.1,A,0.5633808612823487,4338,"poll, bush, general, needed"
0.1,A,0.5633808612823487,4338,"senate, bush, general, needed"
0.1,A,0.5633808612823487,4338,"general, bush, needed, war"
0.1,A,0.5633808612823487,4338,"poll, bush, general, november"
0.1,A,0.5633808612823487,4338,"general, bush, polls, november"
0.1,A,0.5633808612823487,4338,"general, bush, primary, november"
0.1,A,0.5633808612823487,4338,"general, bush, republicans, november"
0.1,A,0.5633808612823487,4338,"senate, bush, general, november"
0.1,A,0.5633808612823487,4338,"general, bush, november, war"
0.1,A,0.5633808612823487,4338,"poll, bush, general, polls"
0.1,A,0.5633808612823487,4338,"poll, bush, primary, general"
0.1,A,0.5633808612823487,4338,"poll, bush, general, races"
0.1,A,0.5633808612823487,4338,"poll, bush, republicans, general"
0.1,A,0.5633808612823487,4338,"senate, bush, poll, general"
0.1,A,0.5633808612823487,4338,"split, bush, poll, general"
0.1,A,0.5633808612823487,4338,"poll, bush, general, ticket"
0.1,A,0.5633808612823487,4338,"poll, bush, general, vote"
0.1,A,0.5633808612823487,4338,"poll, bush, general, voted"
0.1,A,0.5633808612823487,4338,"poll, bush, general, voter"
0.1,A,0.5633808612823487,4338,"poll, bush, general, war"
0.1,A,0.5633808612823487,4338,"general, bush, primary, polls"
0.1,A,0.5633808612823487,4338,"general, bush, polls, races"
0.1,A,0.5633808612823487,4338,"general, bush, republicans, polls"
0.1,A,0.5633808612823487,4338,"senate, bush, general, polls"
0.1,A,0.5633808612823487,4338,"split, bush, general, polls"
0.1,A,0.5633808612823487,4338,"general, bush, polls, voter"
0.1,A,0.5633808612823487,4338,"general, bush, polls, war"
0.1,A,0.5633808612823487,4338,"general, bush, primary, races"
0.1,A,0.5633808612823487,4338,"general, bush, republicans, primary"
0.1,A,0.5633808612823487,4338,"senate, bush, primary, general"
0.1,A,0.5633808612823487,4338,"general, bush, primary, war"
0.1,A,0.5633808612823487,4338,"general, bush, republicans, races"
0.1,A,0.5633808612823487,4338,"senate, bush, general, races"
0.1,A,0.5633808612823487,4338,"general, bush, races, war"
0.1,A,0.5633808612823487,4338,"senate, bush, republicans, general"
0.1,A,0.5633808612823487,4338,"split, bush, republicans, general"
0.1,A,0.5633808612823487,4338,"general, bush, republicans, ticket"
0.1,A,0.5633808612823487,4338,"general, bush, republicans, voted"
0.1,A,0.5633808612823487,4338,"general, bush, republicans, voter"
0.1,A,0.5633808612823487,4338,"general, bush, republicans, war"
0.1,A,0.5633808612823487,4338,"senate, bush, general, ticket"
0.1,A,0.5633808612823487,4338,"senate, bush, general, war"
0.1,A,0.5633808612823487,4338,"split, bush, general, war"
0.1,A,0.5633808612823487,4338,"straight, bush, general, war"
0.1,A,0.5633808612823487,4338,"general, bush, voted, war"
0.1,A,0.5633808612823487,4338,"general, bush, voter, war"
0.1,A,0.5633808612823487,4338,"poll, bush, house, governor"
0.1,A,0.5633808612823487,4338,"bush, primary, house, governor"
0.1,A,0.5633808612823487,4338,"bush, house, races, governor"
0.1,A,0.5633808612823487,4338,"bush, republicans, house, governor"
0.1,A,0.5633808612823487,4338,"senate, bush, house, governor"
0.1,A,0.5633808612823487,4338,"governor, bush, house, war"
0.1,A,0.5633808612823487,4338,"poll, bush, races, governor"
0.1,A,0.5633808612823487,4338,"senate, bush, poll, governor"
0.1,A,0.5633808612823487,4338,"senate, bush, polls, governor"
0.1,A,0.5633808612823487,4338,"senate, bush, primary, governor"
0.1,A,0.5633808612823487,4338,"senate, bush, republicans, governor"
0.1,A,0.5633808612823487,4338,"governor, bush, republicans, war"
0.1,A,0.5633808612823487,4338,"bush, media, kerry, house"
0.1,A,0.5633808612823487,4338,"november, bush, kerry, house"
0.1,A,0.5633808612823487,4338,"poll, bush, kerry, house"
0.1,A,0.5633808612823487,4338,"bush, polls, kerry, house"
0.1,A,0.5633808612823487,4338,"bush, primary, kerry, house"
0.1,A,0.5633808612823487,4338,"bush, kerry, house, races"
0.1,A,0.5633808612823487,4338,"bush, republicans, kerry, house"
0.1,A,0.5633808612823487,4338,"senate, bush, kerry, house"
0.1,A,0.5633808612823487,4338,"bush, kerry, house, war"
0.1,A,0.5633808612823487,4338,"bush, media, november, house"
0.1,A,0.5633808612823487,4338,"poll, bush, media, house"
0.1,A,0.5633808612823487,4338,"bush, media, polls, house"
0.1,A,0.5633808612823487,4338,"bush, media, house, primary"
0.1,A,0.5633808612823487,4338,"bush, media, house, races"
0.1,A,0.5633808612823487,4338,"bush, media, house, republicans"
0.1,A,0.5633808612823487,4338,"senate, bush, media, house"
0.1,A,0.5633808612823487,4338,"bush, media, house, war"
0.1,A,0.5633808612823487,4338,"bush, needed, house, war"
0.1,A,0.5633808612823487,4338,"poll, bush, november, house"
0.1,A,0.5633808612823487,4338,"bush, polls, november, house"
0.1,A,0.5633808612823487,4338,"bush, primary, november, house"
0.1,A,0.5633808612823487,4338,"bush, november, house, races"
0.1,A,0.5633808612823487,4338,"bush, republicans, november, house"
0.1,A,0.5633808612823487,4338,"senate, bush, november, house"
0.1,A,0.5633808612823487,4338,"bush, november, house, war"
0.1,A,0.5633808612823487,4338,"poll, bush, polls, house"
0.1,A,0.5633808612823487,4338,"poll, bush, primary, house"
0.1,A,0.5633808612823487,4338,"poll, bush, house, races"
0.1,A,0.5633808612823487,4338,"poll, bush, republicans, house"
0.1,A,0.5633808612823487,4338,"senate, bush, poll, house"
0.1,A,0.5633808612823487,4338,"poll, bush, voted, house"
0.1,A,0.5633808612823487,4338,"poll, bush, house, war"
0.1,A,0.5633808612823487,4338,"bush, polls, house, races"
0.1,A,0.5633808612823487,4338,"bush, republicans, polls, house"
0.1,A,0.5633808612823487,4338,"senate, bush, polls, house"
0.1,A,0.5633808612823487,4338,"bush, polls, house, war"
0.1,A,0.5633808612823487,4338,"bush, primary, house, races"
0.1,A,0.5633808612823487,4338,"bush, republicans, house, primary"
0.1,A,0.5633808612823487,4338,"senate, bush, primary, house"
0.1,A,0.5633808612823487,4338,"bush, primary, house, war"
0.1,A,0.5633808612823487,4338,"bush, republicans, house, races"
0.1,A,0.5633808612823487,4338,"senate, bush, house, races"
0.1,A,0.5633808612823487,4338,"bush, house, races, war"
0.1,A,0.5633808612823487,4338,"senate, bush, republicans, house"
0.1,A,0.5633808612823487,4338,"bush, republicans, voted, house"
0.1,A,0.5633808612823487,4338,"bush, republicans, house, voter"
0.1,A,0.5633808612823487,4338,"bush, republicans, house, war"
0.1,A,0.5633808612823487,4338,"senate, bush, voted, house"
0.1,A,0.5633808612823487,4338,"senate, bush, voter, house"
0.1,A,0.5633808612823487,4338,"senate, bush, house, war"
0.1,A,0.5633808612823487,4338,"bush, voted, house, war"
0.1,A,0.5633808612823487,4338,"poll, bush, media, kerry"
0.1,A,0.5633808612823487,4338,"bush, media, polls, kerry"
0.1,A,0.5633808612823487,4338,"bush, media, kerry, primary"
0.1,A,0.5633808612823487,4338,"bush, media, kerry, republicans"
0.1,A,0.5633808612823487,4338,"senate, bush, media, kerry"
0.1,A,0.5633808612823487,4338,"bush, media, kerry, war"
0.1,A,0.5633808612823487,4338,"november, bush, poll, kerry"
0.1,A,0.5633808612823487,4338,"november, bush, polls, kerry"
0.1,A,0.5633808612823487,4338,"november, bush, republicans, kerry"
0.1,A,0.5633808612823487,4338,"poll, bush, polls, kerry"
0.1,A,0.5633808612823487,4338,"poll, bush, primary, kerry"
0.1,A,0.5633808612823487,4338,"poll, bush, republicans, kerry"
0.1,A,0.5633808612823487,4338,"senate, bush, poll, kerry"
0.1,A,0.5633808612823487,4338,"poll, bush, kerry, voter"
0.1,A,0.5633808612823487,4338,"poll, bush, kerry, war"
